refund_id,order_id,quantity,subtotal,tax_subtotal,line_item_id,title,sku,product_id,product_type,variant_id,variant_sku,refund_line_item_id
gid://shopify/Refund/982270378083,#472187,1,39.99,1.6,gid://shopify/LineItem/15916083904611,Dark Forest Harem Pants,90233-PKT-PET-S,gid://shopify/Product/7726191607907,Pants,gid://shopify/ProductVariant/43135038783587,90233-PKT-PET-S,gid://shopify/Refund/982270378083_gid://shopify/LineItem/15916083904611
gid://shopify/Refund/982270378083,#472187,1,39.99,1.6,gid://shopify/LineItem/15916083937379,Sahara Harem Pants,90112-PKT-PET-S,gid://shopify/Product/6695196950627,Pants,gid://shopify/ProductVariant/41621841084515,90112-PKT-PET-S,gid://shopify/Refund/982270378083_gid://shopify/LineItem/15916083937379
gid://shopify/Refund/981789245539,#472216,1,39.99,2.9,gid://shopify/LineItem/15918138490979,Sahara Harem Pants,90112-PKT-S,gid://shopify/Product/6695196950627,Pants,gid://shopify/ProductVariant/40240619389027,90112-PKT-S,gid://shopify/Refund/981789245539_gid://shopify/LineItem/15918138490979
gid://shopify/Refund/981789245539,#472216,1,39.99,2.9,gid://shopify/LineItem/15918138523747,Como Harem Pants,90116-PKT-S,gid://shopify/Product/7576418254947,Pants,gid://shopify/ProductVariant/42558396596323,90116-PKT-S,gid://shopify/Refund/981789245539_gid://shopify/LineItem/15918138523747
gid://shopify/Refund/982267953251,#472250,1,52.99,3.79,gid://shopify/LineItem/15921796907107,Black Adventure Cargo Pants,80105C-S,gid://shopify/Product/7706531168355,Pants,gid://shopify/ProductVariant/43052888719459,80105C-S,gid://shopify/Refund/982267953251_gid://shopify/LineItem/15921796907107
gid://shopify/Refund/982267953251,#472250,1,39.99,2.86,gid://shopify/LineItem/15921796939875,Akha Tribal Print Harem Pants,90178-PKT-TAL-S,gid://shopify/Product/7213114753123,Pants,gid://shopify/ProductVariant/42857674440803,90178-PKT-TAL-S,gid://shopify/Refund/982267953251_gid://shopify/LineItem/15921796939875
gid://shopify/Refund/982266314851,#472300,1,32.0,2.69,gid://shopify/LineItem/15930372096099,Lahu Tribal Print Harem Pants,90179-PKT-TAL-L,gid://shopify/Product/7214157791331,Pants,gid://shopify/ProductVariant/43085415841891,90179-PKT-TAL-L,gid://shopify/Refund/982266314851_gid://shopify/LineItem/15930372096099
gid://shopify/Refund/982266314851,#472300,1,32.0,2.69,gid://shopify/LineItem/15930372128867,Black Harem Pants,90105-PKT-TAL-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977958499,90105-PKT-TAL-L,gid://shopify/Refund/982266314851_gid://shopify/LineItem/15930372128867
gid://shopify/Refund/982266314851,#472300,1,32.0,2.69,gid://shopify/LineItem/15930372161635,Nosara Harem Pants,90181-PKT-TAL-L,gid://shopify/Product/7489766391907,Pants,gid://shopify/ProductVariant/43085414760547,90181-PKT-TAL-L,gid://shopify/Refund/982266314851_gid://shopify/LineItem/15930372161635
gid://shopify/Refund/982266314851,#472300,1,16.0,1.34,gid://shopify/LineItem/15930372063331,Shanti Namaste Bracelet,112NMB-S24-01,gid://shopify/Product/7130481918051,Bracelet,gid://shopify/ProductVariant/41113966379107,112NMB-S24-01,gid://shopify/Refund/982266314851_gid://shopify/LineItem/15930372063331
gid://shopify/Refund/982276145251,#472325,1,43.99,0.0,gid://shopify/LineItem/15932936093795,Black Cotton Cabana Pants,98105C-PCKT-PET-L,gid://shopify/Product/6945826275427,Pants,gid://shopify/ProductVariant/42002209833059,98105C-PCKT-PET-L,gid://shopify/Refund/982276145251_gid://shopify/LineItem/15932936093795
gid://shopify/Refund/982286925923,#472449,1,31.99,2.43,gid://shopify/LineItem/15935982927971,Baja Harem Pants,90104-PKT-PET-S,gid://shopify/Product/6633433694307,Pants,gid://shopify/ProductVariant/41457172054115,90104-PKT-PET-S,gid://shopify/Refund/982286925923_gid://shopify/LineItem/15935982927971
gid://shopify/Refund/980363313251,#472497,1,39.99,0.0,gid://shopify/LineItem/15936705167459,Dark Forest Harem Pants,90233-PKT-PET-L,gid://shopify/Product/7726191607907,Pants,gid://shopify/ProductVariant/43135038849123,90233-PKT-PET-L,gid://shopify/Refund/980363313251_gid://shopify/LineItem/15936705167459
gid://shopify/Refund/980363313251,#472497,1,22.22,0.0,gid://shopify/LineItem/15936705101923,Mystery Shorts,MYST-SHOLXL-01,gid://shopify/Product/6900507312227,Shorts,gid://shopify/ProductVariant/40300087312483,MYST-SHOLXL-01,gid://shopify/Refund/980363313251_gid://shopify/LineItem/15936705101923
gid://shopify/Refund/980363313251,#472497,1,11.11,0.0,gid://shopify/LineItem/15936705134691,Mystery Healing Bracelet,MYST-HLG-BRA,gid://shopify/Product/6704969711715,Bracelet,gid://shopify/ProductVariant/40267192959075,MYST-HLG-BRA,gid://shopify/Refund/980363313251_gid://shopify/LineItem/15936705134691
gid://shopify/Refund/980363313251,#472497,1,45.0,0.0,gid://shopify/LineItem/15936705200227,Dark Forest Kimono,50233,gid://shopify/Product/7741624418403,Kimono,gid://shopify/ProductVariant/43202234417251,50233,gid://shopify/Refund/980363313251_gid://shopify/LineItem/15936705200227
gid://shopify/Refund/982273196131,#472502,1,54.99,0.0,gid://shopify/LineItem/15936849903715,Cream Boyfriend Button Up,85119C1-L,gid://shopify/Product/7213111017571,Tops,gid://shopify/ProductVariant/41367002382435,85119C1-L,gid://shopify/Refund/982273196131_gid://shopify/LineItem/15936849903715
gid://shopify/Refund/982273196131,#472502,1,49.99,0.0,gid://shopify/LineItem/15936849838179,Aqua Baja Pullover,88157C-L,gid://shopify/Product/7180592775267,Tops,gid://shopify/ProductVariant/41288552808547,88157C-L,gid://shopify/Refund/982273196131_gid://shopify/LineItem/15936849838179
gid://shopify/Refund/982273196131,#472502,1,54.99,0.0,gid://shopify/LineItem/15936849936483,Lunar Sky Cotton Cabana Pants,98223C-PCKT-PET-L,gid://shopify/Product/7729810473059,Pants,gid://shopify/ProductVariant/43160956076131,98223C-PCKT-PET-L,gid://shopify/Refund/982273196131_gid://shopify/LineItem/15936849936483
gid://shopify/Refund/982273196131,#472502,1,54.99,0.0,gid://shopify/LineItem/15936849969251,Black Cotton Cabana Pants,98105C-PCKT-PET-L,gid://shopify/Product/6945826275427,Pants,gid://shopify/ProductVariant/42002209833059,98105C-PCKT-PET-L,gid://shopify/Refund/982273196131_gid://shopify/LineItem/15936849969251
gid://shopify/Refund/981588246627,#472512,1,44.99,0.0,gid://shopify/LineItem/15937141997667,Black Wide Leg Drawstring Pants,98105TR-S,gid://shopify/Product/7021320896611,Pants,gid://shopify/ProductVariant/40763801600099,98105TR-S,gid://shopify/Refund/981588246627_gid://shopify/LineItem/15937141997667
gid://shopify/Refund/981588246627,#472512,1,44.99,0.0,gid://shopify/LineItem/15937141964899,Akha Tribal Print Wide Leg Drawstring Pants,98178-S,gid://shopify/Product/7275831951459,Pants,gid://shopify/ProductVariant/41566030266467,98178-S,gid://shopify/Refund/981588246627_gid://shopify/LineItem/15937141964899
gid://shopify/Refund/982262022243,#472577,1,39.99,0.0,gid://shopify/LineItem/15937825570915,Como Harem Pants,90116-PKT-M,gid://shopify/Product/7576418254947,Pants,gid://shopify/ProductVariant/42558396629091,90116-PKT-M,gid://shopify/Refund/982262022243_gid://shopify/LineItem/15937825570915
gid://shopify/Refund/982269853795,#472660,1,60.0,0.0,gid://shopify/LineItem/15939011510371,Nosara Yin Yoga Set,ASETS-90181-PKT-S-54106CL-S-02,gid://shopify/Product/7727376236643,Lounge Set,gid://shopify/ProductVariant/43151368388707,ASETS-90181-PKT-S-54106CL-S-02,gid://shopify/Refund/982269853795_gid://shopify/LineItem/15939011510371
gid://shopify/Refund/982269853795,#472660,1,32.0,0.0,gid://shopify/LineItem/15939011412067,Black Harem Pants,90105-PKT-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977761891,90105-PKT-S,gid://shopify/Refund/982269853795_gid://shopify/LineItem/15939011412067
gid://shopify/Refund/981795536995,#472669,1,49.99,3.5,gid://shopify/LineItem/15939096379491,Black Cotton Castaway Pants,75105C-S,gid://shopify/Product/7183758491747,Pants,gid://shopify/ProductVariant/41296964812899,75105C-S,gid://shopify/Refund/981795536995_gid://shopify/LineItem/15939096379491
gid://shopify/Refund/981795536995,#472669,1,42.99,3.01,gid://shopify/LineItem/15939096346723,Cream Cotton Castaway Pants,75119C-S,gid://shopify/Product/7729858609251,Pants,gid://shopify/ProductVariant/43161087213667,75119C-S,gid://shopify/Refund/981795536995_gid://shopify/LineItem/15939096346723
gid://shopify/Refund/981788655715,#472702,1,32.0,2.64,gid://shopify/LineItem/15939526131811,Sahara Harem Pants,90112-PKT-M,gid://shopify/Product/6695196950627,Pants,gid://shopify/ProductVariant/40240619421795,90112-PKT-M,gid://shopify/Refund/981788655715_gid://shopify/LineItem/15939526131811
gid://shopify/Refund/981788655715,#472702,1,28.0,2.31,gid://shopify/LineItem/15939526099043,White Cotton Shorts,93106CSM,gid://shopify/Product/6695228014691,Shorts,gid://shopify/ProductVariant/39728823861347,93106CSM,gid://shopify/Refund/981788655715_gid://shopify/LineItem/15939526099043
gid://shopify/Refund/982276866147,#472731,1,32.0,0.0,gid://shopify/LineItem/15939740893283,Denim Blue Tribal Harem Pants,90240-PKT-Xl,gid://shopify/Product/7715654729827,Pants,gid://shopify/ProductVariant/43085313867875,90240-PKT-Xl,gid://shopify/Refund/982276866147_gid://shopify/LineItem/15939740893283
gid://shopify/Refund/982400139363,#472731,1,32.0,0.0,gid://shopify/LineItem/15939740958819,Tropic Teal Harem Pants,90200-PKT-XL,gid://shopify/Product/7726190788707,Pants,gid://shopify/ProductVariant/43135033868387,90200-PKT-XL,gid://shopify/Refund/982400139363_gid://shopify/LineItem/15939740958819
gid://shopify/Refund/982400139363,#472731,1,36.0,0.0,gid://shopify/LineItem/15939740926051,Denim Blue Tribal Kimono,50240,gid://shopify/Product/7715666886755,Kimono,gid://shopify/ProductVariant/43085370523747,50240,gid://shopify/Refund/982400139363_gid://shopify/LineItem/15939740926051
gid://shopify/Refund/982313795683,#472756,1,32.0,1.92,gid://shopify/LineItem/15940313022563,Black Harem Pants,90105-PKT-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977827427,90105-PKT-M,gid://shopify/Refund/982313795683_gid://shopify/LineItem/15940313022563
gid://shopify/Refund/981594505315,#472757,1,39.99,0.0,gid://shopify/LineItem/15940330782819,Dark Forest Harem Pants,90233-PKT-L,gid://shopify/Product/7726191607907,Pants,gid://shopify/ProductVariant/43135038947427,90233-PKT-L,gid://shopify/Refund/981594505315_gid://shopify/LineItem/15940330782819
gid://shopify/Refund/982278897763,#472782,1,64.0,4.32,gid://shopify/LineItem/15940529193059,Aurora Lounge Set,ASETS-90212-PKT-L-50212-02,gid://shopify/Product/7711595364451,Lounge Set,gid://shopify/ProductVariant/43073106509923,ASETS-90212-PKT-L-50212-02,gid://shopify/Refund/982278897763_gid://shopify/LineItem/15940529193059
gid://shopify/Refund/982318678115,#472803,1,50.4,0.0,gid://shopify/LineItem/15940703092835,Verdigris Nomad Jumpsuit,81156C-ADJ-PET-S,gid://shopify/Product/7689320104035,Romper,gid://shopify/ProductVariant/42986347921507,81156C-ADJ-PET-S,gid://shopify/Refund/982318678115_gid://shopify/LineItem/15940703092835
gid://shopify/Refund/981909110883,#472862,1,14.22,1.06,gid://shopify/LineItem/15941818089571,Mystery Healing Necklace,MYST-NECK,gid://shopify/Product/7407247687779,Necklace,gid://shopify/ProductVariant/41874082201699,MYST-NECK,gid://shopify/Refund/981909110883_gid://shopify/LineItem/15941818089571
gid://shopify/Refund/980475936867,#472922,1,27.55,1.65,gid://shopify/LineItem/15942453887075,Mystery Wide Leg Cotton Pants,MYST-WID-L,gid://shopify/Product/7711585370211,Pants,gid://shopify/ProductVariant/43073041825891,MYST-WID-L,gid://shopify/Refund/980475936867_gid://shopify/LineItem/15942453887075
gid://shopify/Refund/980475936867,#472922,1,17.77,1.07,gid://shopify/LineItem/15942453919843,Mystery Harem Pants,MYST-HAR-M,gid://shopify/Product/6667793727587,Pants,gid://shopify/ProductVariant/41829911494755,MYST-HAR-M,gid://shopify/Refund/980475936867_gid://shopify/LineItem/15942453919843
gid://shopify/Refund/980475936867,#472922,2,35.56,2.13,gid://shopify/LineItem/15942453952611,Mystery Shorts,MYST-SHOLXL-01,gid://shopify/Product/6900507312227,Shorts,gid://shopify/ProductVariant/40300087312483,MYST-SHOLXL-01,gid://shopify/Refund/980475936867_gid://shopify/LineItem/15942453952611
gid://shopify/Refund/982273032291,#472938,1,29.99,0.0,gid://shopify/LineItem/15942846578787,Akha Tribal Print Harem Pants,90178-PKT-PET-S,gid://shopify/Product/7213114753123,Pants,gid://shopify/ProductVariant/41577517842531,90178-PKT-PET-S,gid://shopify/Refund/982273032291_gid://shopify/LineItem/15942846578787
gid://shopify/Refund/982273032291,#472938,1,39.99,0.0,gid://shopify/LineItem/15942845300835,Capri Harem Pants,90211-PKT-PET-S,gid://shopify/Product/7729866965091,Pants,gid://shopify/ProductVariant/43161104613475,90211-PKT-PET-S,gid://shopify/Refund/982273032291_gid://shopify/LineItem/15942845300835
gid://shopify/Refund/982273032291,#472938,1,39.99,0.0,gid://shopify/LineItem/15942845333603,Black Harem Pants,90105-PKT-PET-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/39966119362659,90105-PKT-PET-S,gid://shopify/Refund/982273032291_gid://shopify/LineItem/15942845333603
gid://shopify/Refund/982327591011,#472943,1,28.0,0.0,gid://shopify/LineItem/15942965035107,Black Cotton Shorts,93105CLXL,gid://shopify/Product/6695226081379,Shorts,gid://shopify/ProductVariant/39728823730275,93105CLXL,gid://shopify/Refund/982327591011_gid://shopify/LineItem/15942965035107
gid://shopify/Refund/982327591011,#472943,1,25.6,0.0,gid://shopify/LineItem/15942965067875,Nosara Shorts,93181LXL,gid://shopify/Product/7689323053155,Shorts,gid://shopify/ProductVariant/42986360078435,93181LXL,gid://shopify/Refund/982327591011_gid://shopify/LineItem/15942965067875
gid://shopify/Refund/982271295587,#472971,1,25.6,0.0,gid://shopify/LineItem/15943799865443,Nosara Shorts,93181,gid://shopify/Product/7689323053155,Shorts,gid://shopify/ProductVariant/42986360045667,93181,gid://shopify/Refund/982271295587_gid://shopify/LineItem/15943799865443
gid://shopify/Refund/982271295587,#472971,1,28.0,0.0,gid://shopify/LineItem/15943799832675,Storm Cotton Shorts,93217CSM,gid://shopify/Product/7729835311203,Shorts,gid://shopify/ProductVariant/43161035407459,93217CSM,gid://shopify/Refund/982271295587_gid://shopify/LineItem/15943799832675
gid://shopify/Refund/982271295587,#472971,1,25.59,0.0,gid://shopify/LineItem/15943799799907,Akha Tribal Shorts,93178,gid://shopify/Product/7689321087075,Shorts,gid://shopify/ProductVariant/42986352214115,93178,gid://shopify/Refund/982271295587_gid://shopify/LineItem/15943799799907
gid://shopify/Refund/982416883811,#472989,1,59.99,3.08,gid://shopify/LineItem/15944418984035,Stone Shipwrecked Maxi Skirt,79125C1-WB-S,gid://shopify/Product/7489766621283,Skirt,gid://shopify/ProductVariant/42093384630371,79125C1-WB-S,gid://shopify/Refund/982416883811_gid://shopify/LineItem/15944418984035
gid://shopify/Refund/981896396899,#473029,1,32.99,2.39,gid://shopify/LineItem/15945628811363,Emerald Isle Harem Pants,90187-PKT-L,gid://shopify/Product/7604683604067,Pants,gid://shopify/ProductVariant/42653993664611,90187-PKT-L,gid://shopify/Refund/981896396899_gid://shopify/LineItem/15945628811363
gid://shopify/Refund/980820492387,#473072,1,59.99,4.5,gid://shopify/LineItem/15947000250467,Denim Blue Tribal Lounge Set,ASETS-90240-PKT-Xl-50240-02,gid://shopify/Product/7715687792739,Lounge Set,gid://shopify/ProductVariant/43085484851299,ASETS-90240-PKT-Xl-50240-02,gid://shopify/Refund/980820492387_gid://shopify/LineItem/15947000250467
gid://shopify/Refund/982286991459,#473110,1,32.0,2.48,gid://shopify/LineItem/15947333501027,Black Harem Pants,90105-PKT-PET-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/42131919896675,90105-PKT-PET-M,gid://shopify/Refund/982286991459_gid://shopify/LineItem/15947333501027
gid://shopify/Refund/982286991459,#473110,1,34.4,2.66,gid://shopify/LineItem/15947333468259,Onyx Full Length Yin Scoop Neck Top,58105CL-L,gid://shopify/Product/7546237714531,Tops,gid://shopify/ProductVariant/42466408267875,58105CL-L,gid://shopify/Refund/982286991459_gid://shopify/LineItem/15947333468259
gid://shopify/Refund/980726317155,#473201,1,20.16,1.11,gid://shopify/LineItem/15956647247971,Aguadilla Harem Pants,90130-PKT-PET-L,gid://shopify/Product/7566054457443,Pants,gid://shopify/ProductVariant/42518558802019,90130-PKT-PET-L,gid://shopify/Refund/980726317155_gid://shopify/LineItem/15956647247971
gid://shopify/Refund/980726317155,#473201,1,14.0,0.77,gid://shopify/LineItem/15956647280739,Master Healer 4mm Metal Accent Healing Necklace,210HLN-S24-06,gid://shopify/Product/7200258719843,Necklace,gid://shopify/ProductVariant/41335984717923,210HLN-S24-06,gid://shopify/Refund/980726317155_gid://shopify/LineItem/15956647280739
gid://shopify/Refund/980726317155,#473201,1,18.48,1.01,gid://shopify/LineItem/15956647313507,Santa Barbara Island Harem Pants,90053-PKT-PET-L,gid://shopify/Product/7617757708387,Pants,gid://shopify/ProductVariant/42705795580003,90053-PKT-PET-L,gid://shopify/Refund/980726317155_gid://shopify/LineItem/15956647313507
gid://shopify/Refund/980743028835,#473203,1,0.0,0.0,gid://shopify/LineItem/15956878655587,Master Healer Namaste Bracelet,112NMB-S24-04,gid://shopify/Product/7130485784675,Bracelet,gid://shopify/ProductVariant/41113966248035,112NMB-S24-04,gid://shopify/Refund/980743028835_gid://shopify/LineItem/15956878655587
gid://shopify/Refund/980743028835,#473203,1,36.99,2.22,gid://shopify/LineItem/15956878688355,Pearl Restore Ribbed Tank,59207RB-M,gid://shopify/Product/7688874852451,Tops,gid://shopify/ProductVariant/42983731527779,59207RB-M,gid://shopify/Refund/980743028835_gid://shopify/LineItem/15956878688355
gid://shopify/Refund/980743028835,#473203,1,49.99,3.0,gid://shopify/LineItem/15956878721123,Pearl Vinyasa Tank,55106CL-M,gid://shopify/Product/7179088068707,Tops,gid://shopify/ProductVariant/41282936832099,55106CL-M,gid://shopify/Refund/980743028835_gid://shopify/LineItem/15956878721123
gid://shopify/Refund/980743028835,#473203,1,39.99,2.4,gid://shopify/LineItem/15956878786659,Pearl Cropped Yin Scoop Neck Top,54106CL-M,gid://shopify/Product/7179150196835,Tops,gid://shopify/ProductVariant/41283029172323,54106CL-M,gid://shopify/Refund/980743028835_gid://shopify/LineItem/15956878786659
gid://shopify/Refund/980743028835,#473203,1,27.99,1.68,gid://shopify/LineItem/15956878819427,Baja Harem Pants,90104-PKT-M,gid://shopify/Product/6633433694307,Pants,gid://shopify/ProductVariant/40628288847971,90104-PKT-M,gid://shopify/Refund/980743028835_gid://shopify/LineItem/15956878819427
